village_id,village_name,district,state,latitude,longitude,area_sq_km,avg_solar_irradiance_kwh_m2_day,annual_sun_hours,seasonal_solar_variation_percent,avg_temperature_c,rainfall_mm_year,cloud_cover_percent,population,households,estimated_annual_electricity_demand_kwh,agricultural_demand_kwh,public_facility_demand_kwh,grid_connected,grid_reliability_percent,avg_daily_power_hours,outage_hours_month,distance_to_grid_km,existing_solar_capacity_kw,existing_solar_project,solar_pumps_count,existing_solar_generation_kwh_year,recommended_capacity_kw,installation_cost_inr,maintenance_cost_inr_year,panel_efficiency_percent,system_efficiency_percent,expected_annual_generation_kwh,electricity_value_inr_kwh,degradation_rate_percent,project_lifetime_years
V10597,Village_597,District_5,Gujarat,13.613379,69.424068,9.06,5.51,2882.0,5.52,19.45,1090.0,35.97,316,68,136111.0,27197.0,7444.0,True,77.83,10.17,49.33,12.16,59.63,False,18,74410.0,120.11,6508541.0,160666.0,21.45,79.56,206118.0,6.48,0.44,24
V10598,Village_598,District_12,Bihar,15.928929,87.176897,59.34,5.01,2292.0,34.15,32.82,201.0,58.03,16687,4327,9364470.0,2011141.0,443195.0,True,97.66,12.46,1.72,13.8,125.31,False,3,183733.0,1000.0,54009648.0,2099983.0,17.64,77.41,1248522.0,7.37,0.96,21
V10599,Village_599,District_11,Karnataka,28.599621,68.466939,50.53,5.73,2901.0,12.54,18.5,273.0,48.42,4612,1114,2761744.0,697956.0,100457.0,True,78.18,23.69,19.0,2.13,126.59,False,11,153056.0,1000.0,63346976.0,1775514.0,20.58,82.84,1782801.0,7.45,0.55,24
V10600,Village_600,District_14,Karnataka,12.028509,93.368631,15.14,5.3,2276.0,29.9,31.39,254.0,39.12,14342,2643,6114210.0,3216005.0,578882.0,True,91.94,8.58,23.78,9.61,26.07,True,6,37861.0,1000.0,58212571.0,1916072.0,17.03,76.58,1261446.0,7.25,0.86,22
V10601,Village_601,District_1,Karnataka,9.058706,90.218202,47.0,6.14,2626.0,25.64,18.23,1691.0,35.92,13555,3736,7184515.0,1363119.0,677501.0,True,69.59,21.85,15.88,10.52,123.91,False,1,172748.0,1000.0,59225163.0,1360628.0,16.73,82.05,1538175.0,4.65,0.56,20
V10602,Village_602,District_9,Karnataka,13.618925,96.976388,3.77,4.41,2734.0,31.82,21.16,1447.0,42.55,2969,775,1891597.0,592806.0,70284.0,False,0.0,3.33,220.35,26.71,73.46,False,4,108102.0,1000.0,65078035.0,1233722.0,19.92,81.29,1303251.0,6.55,0.68,22
V10603,Village_603,District_15,Maharashtra,25.575535,93.157151,27.62,6.39,3076.0,15.05,28.15,1667.0,50.89,29035,7693,10678199.0,2965454.0,836058.0,True,81.98,12.65,29.26,3.84,113.86,False,17,160873.0,1000.0,74961219.0,1579807.0,19.83,91.67,2119892.0,6.28,0.62,23
V10604,Village_604,District_17,Karnataka,10.375945,72.274566,48.33,5.25,2919.0,28.83,29.43,627.0,15.8,22344,5477,13982043.0,7674538.0,1376692.0,True,90.77,21.8,3.74,10.82,143.91,False,13,250183.0,1000.0,69673066.0,1937398.0,21.08,86.94,1755951.0,4.73,0.57,24
V10605,Village_605,District_24,Karnataka,33.292642,85.428067,20.26,5.07,2974.0,17.96,33.94,348.0,18.09,2512,649,865729.0,233804.0,88182.0,False,0.0,8.23,58.72,15.7,23.18,False,1,32659.0,625.66,42794977.0,1466475.0,23.58,75.11,1025300.0,5.69,0.99,25
V10606,Village_606,District_17,Gujarat,29.207233,87.170672,4.55,5.52,2681.0,25.83,24.16,1066.0,56.12,16308,3611,5475714.0,895629.0,372806.0,True,70.82,12.63,1.57,11.98,4.57,False,17,6339.0,1000.0,66044275.0,1348762.0,22.81,83.99,1929989.0,6.14,0.56,24
V10607,Village_607,District_2,Madhya Pradesh,33.314221,75.786369,42.51,5.76,3264.0,19.42,27.62,1110.0,47.06,40329,7773,20663098.0,8033710.0,1964037.0,True,92.75,18.03,11.23,8.07,99.83,False,6,139994.0,1000.0,58177760.0,1012987.0,20.48,82.46,1775246.0,8.93,0.4,25
V10608,Village_608,District_13,Maharashtra,15.079644,87.172235,52.03,6.12,2917.0,6.37,27.61,1145.0,20.3,2214,503,1417579.0,554335.0,131310.0,True,81.13,13.37,28.02,5.5,80.67,False,4,128189.0,1000.0,67453769.0,1065983.0,18.84,81.77,1720637.0,6.49,0.63,23
V10609,Village_609,District_14,Andhra Pradesh,19.833776,79.062271,25.01,5.76,2784.0,18.22,19.71,116.0,58.05,40238,9317,13697664.0,5617569.0,1471299.0,False,0.0,8.5,188.88,4.32,98.1,True,12,154162.0,1000.0,54812879.0,1853732.0,20.92,86.54,1903110.0,7.22,0.54,21
V10610,Village_610,District_11,Andhra Pradesh,20.577723,85.635238,50.03,6.1,2495.0,29.88,18.26,1117.0,18.26,16158,4408,9268890.0,4440091.0,993511.0,False,0.0,10.78,136.14,18.38,108.25,False,6,161797.0,1000.0,56916329.0,1934047.0,20.74,75.91,1752671.0,7.45,0.49,22
V10611,Village_611,District_9,Madhya Pradesh,14.621402,89.116351,53.54,5.0,2614.0,10.95,23.54,768.0,58.25,37950,9692,21860949.0,5280554.0,1047515.0,True,74.45,16.03,62.05,11.38,74.8,False,1,101563.0,1000.0,71534226.0,1867234.0,22.29,84.91,1727038.0,4.53,0.54,23
V10612,Village_612,District_17,Telangana,33.038635,84.639123,1.15,5.42,3116.0,10.13,31.8,1655.0,58.83,42219,9687,18536040.0,5715267.0,710062.0,False,0.0,5.21,164.91,13.8,43.38,False,17,70910.0,1000.0,70953481.0,2251801.0,17.76,84.44,1483383.0,4.8,0.91,22
V10613,Village_613,District_14,Karnataka,32.050538,75.191695,1.62,6.01,2856.0,21.68,24.5,680.0,23.79,22841,4760,11391673.0,2053876.0,375010.0,True,74.35,14.66,70.85,8.78,11.83,False,13,19428.0,1000.0,49495380.0,1277054.0,17.13,87.16,1637615.0,7.79,0.95,22
V10614,Village_614,District_12,Rajasthan,27.442697,92.778639,47.92,5.5,2420.0,21.56,24.9,285.0,34.71,789,145,412212.0,117987.0,44462.0,True,69.17,11.94,34.49,10.87,74.95,False,1,102218.0,365.75,24644713.0,817317.0,16.6,87.14,531050.0,6.08,0.54,24
V10615,Village_615,District_30,Gujarat,29.529283,73.601764,40.92,6.07,3243.0,16.36,28.68,912.0,56.43,41861,11705,26581503.0,7523123.0,1865305.0,True,72.11,21.07,48.04,10.92,77.56,True,9,93587.0,1000.0,60560277.0,918689.0,19.63,89.76,1951887.0,5.18,0.62,23
V10616,Village_616,District_24,Rajasthan,24.002338,81.561889,45.28,4.48,3029.0,15.31,23.74,780.0,58.31,13891,2572,7369417.0,1690841.0,699452.0,False,0.0,11.06,240.85,13.16,39.02,False,19,60247.0,1000.0,63190387.0,1348064.0,22.94,88.1,1652381.0,7.45,0.71,24
V10617,Village_617,District_5,Bihar,27.459683,73.945899,8.58,5.67,2607.0,18.82,23.54,836.0,49.24,15198,4161,8555830.0,2575527.0,776314.0,True,88.34,20.43,74.37,5.54,61.62,True,17,94513.0,1000.0,67621490.0,2369085.0,18.97,88.98,1746649.0,6.39,0.46,23
V10618,Village_618,District_5,Rajasthan,34.302391,83.298192,9.18,5.46,2508.0,17.7,28.95,329.0,58.55,20545,4246,11289022.0,6057364.0,830777.0,True,85.9,14.47,20.92,1.66,101.3,True,11,157226.0,1000.0,48982034.0,696578.0,18.14,80.73,1459243.0,6.96,0.86,25
V10619,Village_619,District_9,Telangana,11.838217,79.147424,38.93,4.61,2527.0,24.47,31.11,155.0,32.81,15962,3185,5895926.0,3086478.0,336824.0,True,69.78,22.73,8.4,13.15,53.75,True,8,78698.0,1000.0,55056262.0,1756388.0,17.89,75.82,1141190.0,6.59,0.99,25
V10620,Village_620,District_22,Madhya Pradesh,12.751464,87.583468,41.83,6.32,2376.0,23.1,32.65,239.0,42.45,43183,8446,21550825.0,9610372.0,1444835.0,False,0.0,5.47,81.82,34.32,21.06,True,7,26727.0,1000.0,65991374.0,2599341.0,17.87,90.61,1867586.0,7.46,0.33,21
V10621,Village_621,District_7,Tamil Nadu,29.38224,91.958991,44.01,6.29,2692.0,32.37,22.98,721.0,58.45,4727,1025,1895688.0,937055.0,62068.0,True,69.12,23.68,34.49,6.96,14.51,False,7,17425.0,1000.0,51366952.0,968995.0,18.54,85.83,1826680.0,6.59,0.41,25
V10622,Village_622,District_7,Tamil Nadu,8.310927,75.886859,7.16,6.03,3297.0,6.46,30.29,301.0,40.25,13955,3519,7110786.0,2903928.0,735246.0,True,86.21,15.69,62.85,13.14,74.75,False,4,94057.0,1000.0,57051490.0,595722.0,18.74,89.25,1840594.0,8.62,0.53,24
V10623,Village_623,District_30,Madhya Pradesh,10.27723,75.161001,45.45,5.7,3036.0,6.9,20.33,1760.0,16.06,17992,4497,8849819.0,2060046.0,966222.0,True,83.19,14.54,26.54,2.07,102.11,False,9,181982.0,1000.0,63154941.0,1627314.0,18.36,82.77,1580823.0,4.9,0.92,23
V10624,Village_624,District_28,Telangana,28.296167,85.632562,36.04,4.49,2317.0,22.92,21.17,155.0,47.63,38594,8553,23533392.0,4201173.0,1471186.0,False,0.0,7.43,164.42,16.94,139.14,False,16,198693.0,1000.0,68009969.0,2472306.0,17.28,80.13,1134614.0,8.6,0.52,24
V10625,Village_625,District_22,Tamil Nadu,14.334718,85.701774,2.86,4.38,3269.0,23.5,34.83,828.0,34.73,33763,6533,16975939.0,8925331.0,1998019.0,True,75.63,9.42,60.46,12.53,17.02,True,11,26993.0,1000.0,60020982.0,1255232.0,17.55,86.8,1217682.0,5.77,0.39,22
V10626,Village_626,District_12,Gujarat,28.788193,80.768477,29.19,6.14,3049.0,31.45,24.27,204.0,12.28,23777,6498,9341810.0,3519196.0,747334.0,True,65.98,23.46,61.1,5.31,39.55,True,16,64195.0,1000.0,72637074.0,2094634.0,19.49,91.88,2006615.0,4.98,0.71,21
V10627,Village_627,District_20,Karnataka,19.089577,89.217607,13.03,5.77,2595.0,16.84,25.76,1414.0,34.32,44582,8723,25957009.0,8310694.0,1149693.0,True,77.19,23.21,57.72,13.54,4.56,False,12,5721.0,1000.0,71793785.0,1220359.0,16.18,80.69,1374792.0,5.8,0.55,20
V10628,Village_628,District_10,Bihar,22.241812,92.186919,22.22,4.48,2477.0,29.87,31.19,1082.0,25.19,27144,6501,12752725.0,3794223.0,1024471.0,True,77.06,9.56,21.68,5.43,145.32,True,5,236374.0,1000.0,72510905.0,2350766.0,23.04,85.9,1618142.0,6.89,0.32,25
V10629,Village_629,District_1,Bihar,31.138202,94.64742,41.0,5.34,2536.0,23.67,31.73,487.0,34.5,16899,3391,9577539.0,4309289.0,429494.0,True,94.47,10.97,72.64,0.64,63.91,True,6,108602.0,1000.0,64157839.0,2253450.0,17.53,90.86,1552240.0,5.43,0.63,23
V10630,Village_630,District_28,Rajasthan,18.84738,82.520972,24.94,6.35,3228.0,11.48,27.38,1707.0,31.44,35808,7962,16592251.0,8236039.0,1061527.0,True,71.65,18.54,69.57,9.27,2.71,False,19,4636.0,1000.0,65017609.0,1240516.0,16.18,80.66,1512423.0,8.61,0.79,25
V10631,Village_631,District_30,Rajasthan,23.278251,95.285464,24.94,4.44,2737.0,22.37,22.03,1108.0,36.1,22547,4360,8035184.0,3112613.0,506262.0,True,67.35,8.41,31.56,1.05,93.57,True,5,155623.0,1000.0,55883659.0,1408792.0,21.9,89.04,1580066.0,6.01,0.37,23
V10632,Village_632,District_2,Andhra Pradesh,23.50703,77.520398,42.78,4.78,2559.0,25.78,25.65,1257.0,11.93,5027,1277,2128497.0,518867.0,176924.0,True,65.73,20.32,79.24,4.6,148.55,False,5,238379.0,1000.0,65540252.0,2567259.0,23.95,77.77,1624832.0,8.99,0.9,21
V10633,Village_633,District_18,Uttar Pradesh,21.542682,68.666987,8.44,5.7,3048.0,24.11,21.1,949.0,57.16,7213,1668,4489073.0,2375721.0,452776.0,True,69.5,8.06,36.46,8.56,145.63,False,17,176702.0,1000.0,60203397.0,613590.0,16.22,77.12,1301235.0,5.83,0.87,21
V10634,Village_634,District_30,Uttar Pradesh,13.684536,92.619964,18.13,5.82,2464.0,33.91,27.88,512.0,37.75,42632,8377,20037169.0,7441765.0,672558.0,True,94.72,15.96,9.84,9.24,133.91,False,11,163277.0,1000.0,45961486.0,1703630.0,18.73,86.79,1726606.0,5.07,0.5,24
V10635,Village_635,District_25,Madhya Pradesh,34.39506,86.78874,32.4,5.08,2621.0,31.19,29.23,341.0,34.41,1734,495,1087252.0,289400.0,33446.0,True,72.35,22.08,65.96,9.48,30.86,True,7,50627.0,963.44,60110025.0,1609572.0,21.73,85.95,1668234.0,6.91,0.45,23
V10636,Village_636,District_28,Karnataka,9.885823,85.269692,50.0,5.01,3105.0,13.14,20.01,1226.0,58.89,11453,2154,7251166.0,1696491.0,382578.0,True,76.23,17.76,18.86,5.96,112.6,False,6,160815.0,1000.0,67628823.0,2475660.0,21.11,89.62,1729792.0,5.62,0.68,22
V10637,Village_637,District_24,Andhra Pradesh,33.265305,96.144338,51.83,6.14,2442.0,19.1,22.41,435.0,34.88,10442,2705,6166236.0,2764273.0,568791.0,True,84.38,18.52,56.62,6.91,43.21,False,19,57403.0,1000.0,65824357.0,2233084.0,22.96,76.71,1973582.0,4.51,0.7,21
V10638,Village_638,District_20,Andhra Pradesh,16.290562,72.050604,57.29,5.54,2409.0,25.21,27.19,222.0,28.85,3404,801,1870430.0,388571.0,121209.0,False,0.0,2.63,169.52,14.03,137.88,False,18,183299.0,1000.0,46382497.0,1181959.0,22.92,90.12,2088375.0,8.48,0.76,21
V10639,Village_639,District_16,Bihar,11.167082,85.045901,23.73,5.58,3157.0,23.45,18.48,1604.0,46.49,3134,683,1057430.0,237025.0,45026.0,True,92.55,8.21,20.46,12.51,66.24,False,0,88445.0,695.21,31921937.0,618226.0,16.54,87.85,1028704.0,7.91,0.32,20
V10640,Village_640,District_18,Uttar Pradesh,17.658327,68.199579,55.6,4.31,3293.0,31.98,19.87,1058.0,38.34,40569,8328,24056856.0,7985387.0,2194846.0,True,92.32,20.38,15.63,2.15,52.59,False,5,77637.0,1000.0,70524488.0,1417352.0,23.77,81.89,1531088.0,6.12,0.63,23
V10641,Village_641,District_1,Maharashtra,32.702135,94.852029,53.3,5.65,3006.0,20.55,27.76,425.0,17.18,34697,8907,17964307.0,6799477.0,948922.0,False,0.0,5.67,75.76,17.15,42.58,True,6,75646.0,1000.0,62334000.0,1449509.0,21.59,90.32,2010703.0,7.11,0.31,23
V10642,Village_642,District_16,Bihar,25.526009,73.839803,32.72,5.84,3282.0,32.85,32.51,1140.0,45.49,28485,7303,11069341.0,3987900.0,693708.0,False,0.0,8.24,178.48,5.51,126.37,False,3,190954.0,1000.0,49813063.0,1015828.0,17.03,82.81,1503049.0,7.97,0.51,25
V10643,Village_643,District_1,Karnataka,27.885853,86.33838,10.27,4.97,2425.0,17.87,27.75,457.0,54.36,22634,6233,10905205.0,5367695.0,616237.0,False,0.0,10.91,166.2,18.17,40.31,True,19,61073.0,1000.0,50835404.0,1318380.0,16.14,86.53,1266746.0,7.66,0.77,22
V10644,Village_644,District_3,Tamil Nadu,11.712977,72.632353,22.07,5.6,2742.0,31.14,32.29,365.0,27.76,23861,5576,11753455.0,5356525.0,641891.0,False,0.0,5.21,121.25,22.73,91.65,False,0,139937.0,1000.0,69994189.0,2457077.0,18.82,82.57,1588155.0,4.88,0.47,22
V10645,Village_645,District_25,Andhra Pradesh,27.837516,75.135162,4.05,5.79,2899.0,11.56,23.6,1165.0,19.36,40710,10288,20929823.0,9168514.0,2045389.0,True,80.75,15.95,12.2,3.62,85.93,True,19,132791.0,1000.0,45372587.0,1754075.0,23.47,76.65,1900932.0,5.89,0.97,24
V10646,Village_646,District_3,Maharashtra,9.473155,82.22873,29.73,5.77,2487.0,31.3,32.23,1673.0,49.54,11944,2376,7717166.0,3563472.0,726860.0,True,86.89,17.01,67.35,0.72,73.8,False,15,93552.0,1000.0,73299882.0,1528844.0,16.37,86.53,1491606.0,7.59,0.8,21
V10647,Village_647,District_17,Rajasthan,27.601016,82.155191,23.73,4.78,2282.0,11.82,32.4,1434.0,15.75,40181,8705,21699242.0,6118121.0,2293248.0,False,0.0,4.57,232.46,32.97,46.38,False,11,56462.0,1000.0,61060284.0,2421943.0,17.87,88.74,1383358.0,4.53,0.48,21
V10648,Village_648,District_21,Rajasthan,32.899021,75.924217,30.77,5.35,2423.0,23.7,34.75,180.0,58.79,11847,2371,4149508.0,878789.0,134790.0,True,90.5,18.59,12.4,3.11,28.16,False,11,37003.0,1000.0,46837106.0,1303210.0,18.88,88.37,1629009.0,5.01,0.96,25
V10649,Village_649,District_1,Karnataka,15.459617,84.705017,41.12,5.33,2708.0,12.15,21.85,1170.0,59.8,17008,3182,8228668.0,1405157.0,782292.0,True,84.28,23.01,78.36,9.72,89.33,True,2,145843.0,1000.0,66391337.0,2439239.0,17.22,75.55,1265487.0,8.12,0.99,22
V10650,Village_650,District_29,Bihar,28.145552,73.304688,42.92,5.28,2629.0,27.38,33.42,1275.0,17.01,5108,1386,3217905.0,931982.0,217739.0,True,79.58,12.17,47.57,1.61,64.01,True,11,80650.0,1000.0,62737701.0,1116876.0,19.62,79.44,1501879.0,8.16,0.47,20
V10651,Village_651,District_13,Madhya Pradesh,8.152432,80.620478,40.15,5.74,2395.0,13.67,28.88,1484.0,20.38,10719,2024,6921182.0,2380199.0,532042.0,True,89.69,17.35,61.28,4.28,139.02,False,7,195171.0,1000.0,50927071.0,1190753.0,18.63,87.05,1698855.0,8.3,0.64,25
V10652,Village_652,District_16,Madhya Pradesh,27.788565,83.118831,46.73,5.13,2778.0,18.81,22.57,262.0,38.4,3733,855,1988919.0,844738.0,223204.0,False,0.0,8.44,222.5,23.41,95.95,False,10,120787.0,1000.0,68075460.0,834908.0,18.84,75.87,1338231.0,8.79,0.81,22
V10653,Village_653,District_29,Tamil Nadu,30.570989,76.082167,53.97,5.78,2238.0,25.97,30.32,1632.0,31.44,18869,5307,7564374.0,3331851.0,280342.0,True,68.82,10.45,26.47,7.25,120.65,False,14,215583.0,1000.0,56217510.0,879000.0,16.6,79.84,1398039.0,5.35,0.81,24
V10654,Village_654,District_1,Andhra Pradesh,9.632308,96.998514,29.58,5.85,2576.0,16.49,26.08,1280.0,21.89,30628,8372,18742125.0,5530348.0,1369860.0,True,82.65,16.46,31.16,13.61,83.95,False,19,128631.0,1000.0,71797697.0,2780328.0,19.75,90.0,1897703.0,4.66,0.8,25
V10655,Village_655,District_4,Bihar,23.604501,90.195504,34.26,5.9,3170.0,27.03,34.38,1404.0,28.4,27332,7772,11294397.0,3746557.0,343128.0,True,79.82,19.39,2.17,13.39,116.2,False,1,186728.0,1000.0,60185775.0,1336928.0,17.62,84.12,1595953.0,4.74,0.3,20
V10656,Village_656,District_25,Telangana,12.869912,92.665124,46.64,5.99,2208.0,31.97,33.55,1607.0,27.22,10651,2272,6785836.0,3668881.0,619404.0,False,0.0,4.4,51.6,22.11,126.73,False,5,187545.0,1000.0,66235478.0,1253172.0,20.54,89.98,2020394.0,5.44,0.61,24
V10657,Village_657,District_10,Telangana,26.727585,78.250538,4.0,5.4,3181.0,14.03,21.45,1257.0,12.81,11155,2706,6821328.0,2965042.0,814831.0,True,93.19,8.19,60.98,7.82,77.3,False,1,93937.0,1000.0,66714580.0,1435354.0,16.08,88.93,1409259.0,5.29,0.8,24
V10658,Village_658,District_25,Bihar,16.234568,89.406363,29.74,5.73,2791.0,16.35,18.57,1414.0,41.18,42324,9842,15284741.0,8333477.0,1245734.0,True,92.99,18.54,54.5,0.76,111.85,False,3,201084.0,1000.0,49906298.0,1095890.0,21.72,80.96,1838856.0,8.24,0.84,24
V10659,Village_659,District_28,Bihar,20.592696,88.675348,50.59,5.54,2992.0,11.95,25.83,433.0,32.46,33590,8027,11787320.0,4429508.0,457282.0,True,75.44,14.35,47.59,5.45,35.94,False,17,61562.0,1000.0,45586986.0,1579710.0,17.44,86.68,1528403.0,5.29,0.82,23
V10660,Village_660,District_11,Karnataka,22.784977,84.746952,51.36,5.4,3221.0,11.86,23.56,1776.0,45.28,21058,5476,9941156.0,5362751.0,520477.0,True,90.26,22.31,18.01,0.85,139.84,False,12,232787.0,1000.0,67122643.0,1645776.0,22.1,80.23,1747373.0,4.58,1.0,24
V10661,Village_661,District_1,Telangana,14.852826,87.464323,3.7,4.84,2302.0,34.37,28.7,361.0,19.97,2588,488,945396.0,231908.0,41674.0,True,83.79,21.15,75.76,10.78,38.95,False,10,64835.0,842.9,46183773.0,960055.0,20.79,90.81,1405635.0,8.57,0.83,20
V10662,Village_662,District_21,Karnataka,28.597346,87.469109,54.97,5.58,2944.0,22.46,32.37,706.0,59.34,25905,4858,13450813.0,4281824.0,1259240.0,True,81.8,20.28,74.48,8.07,69.98,True,6,125910.0,1000.0,63916845.0,2234418.0,19.71,91.73,1841175.0,5.03,0.35,24
V10663,Village_663,District_24,Andhra Pradesh,8.309317,92.488727,21.71,4.47,2511.0,16.39,28.41,457.0,48.91,7614,1715,3982175.0,1118614.0,385926.0,True,69.23,20.97,68.91,7.8,85.87,True,3,107308.0,1000.0,73818969.0,2845816.0,22.44,84.98,1555643.0,4.9,0.49,21
V10664,Village_664,District_5,Gujarat,9.914015,74.84655,44.15,4.62,3116.0,21.84,30.52,1560.0,55.41,34865,7053,16549787.0,3099717.0,1154485.0,True,78.33,8.59,54.7,13.0,124.91,False,11,219999.0,1000.0,63812568.0,1549651.0,23.51,87.3,1730500.0,4.9,0.65,20
V10665,Village_665,District_8,Bihar,15.019403,85.815878,53.44,5.81,3068.0,9.91,23.9,575.0,40.15,14809,3031,8008531.0,2640108.0,508841.0,True,73.78,8.1,26.38,7.21,34.81,False,4,47615.0,1000.0,70669799.0,1833342.0,17.26,79.97,1463548.0,5.95,0.57,22
V10666,Village_666,District_5,Gujarat,18.24089,75.776477,30.4,5.43,3068.0,5.51,30.1,1127.0,44.01,20513,5379,12797742.0,4559230.0,405214.0,True,86.86,18.28,36.89,6.13,48.23,False,0,64520.0,1000.0,65886728.0,1610277.0,23.08,77.97,1783307.0,6.51,0.78,20
V10667,Village_667,District_19,Bihar,23.856761,77.677489,24.08,5.53,2602.0,32.28,27.99,1289.0,46.58,36810,7448,18659625.0,6816613.0,1956210.0,True,86.9,23.78,23.49,9.22,59.7,False,10,81705.0,1000.0,46250385.0,724041.0,23.47,87.17,2064753.0,5.23,0.72,20
V10668,Village_668,District_22,Bihar,23.707334,88.979154,9.41,4.76,3289.0,22.58,34.79,1023.0,50.84,20765,3935,9526160.0,1927265.0,688345.0,True,85.69,15.79,35.17,14.03,40.99,True,5,64472.0,1000.0,49751996.0,1518028.0,23.53,77.02,1574328.0,6.15,0.42,22
V10669,Village_669,District_1,Madhya Pradesh,15.992746,79.554778,16.65,5.14,3033.0,26.84,29.09,1378.0,17.17,1171,273,485560.0,253434.0,17116.0,False,0.0,4.87,147.79,16.42,120.36,True,1,201443.0,293.52,15819400.0,174270.0,16.56,75.27,343199.0,6.71,0.36,25
V10670,Village_670,District_16,Tamil Nadu,30.620812,74.250518,57.93,5.6,2684.0,13.38,32.99,1363.0,12.8,31749,5960,15852369.0,4484506.0,1706931.0,False,0.0,8.9,41.12,7.24,133.01,False,17,219182.0,1000.0,68642905.0,1977485.0,17.03,88.77,1545012.0,6.62,0.55,25
V10671,Village_671,District_22,Uttar Pradesh,16.967602,73.543893,43.2,4.77,3295.0,34.14,19.26,1710.0,44.38,307,74,129944.0,23894.0,7301.0,True,66.12,21.28,33.78,0.83,46.29,False,5,73138.0,81.55,5118239.0,104558.0,16.4,75.06,87389.0,6.26,0.43,21
V10672,Village_672,District_18,Rajasthan,20.280339,94.678822,42.04,4.57,2466.0,26.39,32.24,1219.0,14.71,21347,4807,11253637.0,5231651.0,759991.0,True,77.39,10.65,54.15,11.2,114.04,False,19,179020.0,1000.0,58859199.0,1295351.0,16.46,88.13,1209853.0,7.32,0.33,25
V10673,Village_673,District_30,Uttar Pradesh,12.444477,68.439542,1.49,5.88,2543.0,9.19,31.49,1323.0,29.94,12257,2700,6849732.0,1270293.0,277789.0,True,66.33,22.17,79.27,1.82,142.45,False,13,213817.0,1000.0,48046321.0,1353019.0,20.87,75.52,1691315.0,7.3,0.87,22
V10674,Village_674,District_16,Tamil Nadu,13.422846,93.527227,59.29,5.73,3193.0,27.61,20.86,1335.0,56.07,863,204,327879.0,105877.0,37680.0,True,76.12,14.04,55.3,13.87,15.59,False,2,25868.0,229.47,16580442.0,271809.0,22.29,85.88,459352.0,7.42,1.0,23
V10675,Village_675,District_28,Maharashtra,28.790211,71.137656,55.96,4.94,2966.0,13.67,23.0,810.0,42.11,4538,991,2371630.0,1154309.0,244681.0,True,78.96,19.32,37.24,3.09,12.91,True,18,21286.0,1000.0,45513749.0,1421416.0,21.24,86.69,1660020.0,6.6,0.6,22
V10676,Village_676,District_29,Bihar,16.186562,80.164239,48.32,5.09,2923.0,20.54,23.85,1128.0,13.38,22528,4283,7997396.0,1466723.0,729455.0,True,67.71,11.51,52.16,6.25,78.94,False,3,134342.0,1000.0,57157344.0,2040488.0,22.8,75.79,1605194.0,6.49,0.55,20
V10677,Village_677,District_6,Andhra Pradesh,12.461741,71.832347,38.66,5.98,2656.0,14.81,20.1,1483.0,12.64,34617,6979,13805297.0,3648997.0,1183215.0,True,98.75,21.28,30.75,6.97,128.31,False,10,214493.0,1000.0,52001395.0,1937077.0,18.11,76.82,1518297.0,8.23,0.32,21
V10678,Village_678,District_24,Andhra Pradesh,24.888224,69.234674,36.12,4.51,2932.0,12.71,30.88,748.0,38.5,21851,4456,8632136.0,2985665.0,328676.0,True,90.02,11.54,76.32,7.82,129.51,False,4,187911.0,1000.0,52853264.0,1126994.0,21.31,90.38,1585241.0,8.03,0.77,23
V10679,Village_679,District_19,Madhya Pradesh,13.40736,91.122525,23.24,5.12,2524.0,14.46,31.23,1557.0,24.62,12814,3055,6488327.0,2730693.0,634886.0,False,0.0,11.33,232.44,2.98,59.53,False,17,77198.0,1000.0,52876326.0,1267074.0,17.86,84.76,1414507.0,7.79,0.85,23
V10680,Village_680,District_27,Karnataka,24.311692,79.37108,52.08,5.74,2442.0,17.47,28.28,1506.0,25.36,6427,1316,2428690.0,1025807.0,174292.0,True,75.86,15.74,50.04,4.67,118.16,False,16,142852.0,1000.0,52592622.0,1189692.0,18.52,85.4,1656813.0,6.87,0.46,22
V10681,Village_681,District_8,Telangana,26.531359,89.029739,10.46,5.77,3289.0,7.17,28.19,768.0,58.09,8126,1936,3952282.0,1883415.0,319171.0,True,94.79,11.2,4.59,7.07,79.14,True,10,117431.0,1000.0,66301644.0,1792896.0,20.58,82.7,1792213.0,4.71,0.91,20
V10682,Village_682,District_9,Telangana,23.834312,83.419175,25.54,5.55,3031.0,9.13,24.49,708.0,35.27,1904,506,882293.0,272243.0,76289.0,False,0.0,8.45,116.7,18.96,68.61,True,17,107155.0,665.73,31107529.0,1221593.0,17.97,91.54,1109208.0,7.51,0.39,25
V10683,Village_683,District_13,Andhra Pradesh,22.432358,91.379474,52.46,6.13,2965.0,29.25,28.9,1765.0,19.3,29379,6247,14144234.0,7486362.0,1661447.0,True,71.82,18.06,79.05,3.28,78.3,True,0,96477.0,1000.0,63807737.0,1032790.0,23.93,83.18,2226819.0,5.17,0.61,23
V10684,Village_684,District_30,Bihar,34.968954,76.796052,29.16,5.35,2360.0,23.86,26.52,1433.0,58.74,19317,5158,10416304.0,3165810.0,705714.0,True,85.99,18.19,51.4,2.07,141.62,True,1,208076.0,1000.0,54873877.0,1845263.0,16.57,90.57,1465290.0,6.58,0.79,25
